time,"P(B2)","P(B5)","P(B8)","P(B11)"
6.810000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
6.830000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
6.850000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
6.870000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
6.890000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
6.910000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
6.930000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
6.950000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
6.970000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
6.990000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.010000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.030000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.050000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.070000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.090000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.110000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.130000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.150000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.170000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.190000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.210000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.230000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.250000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.270000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.290000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.310000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.330000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.350000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.370000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.390000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.410000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.430000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.450000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.470000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.490000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.510000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.530000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.550000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.570000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.590000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.610000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.630000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.650000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.670000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.690000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.710000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.730000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.750000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.770000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.790000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.810000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.830000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.850000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.870000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.890000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.910000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.930000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.950000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.970000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
7.990000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.010000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.030000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.050000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.070000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.090000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.110000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.130000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.150000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.170000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.190000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.210000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.230000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.250000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.270000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.290000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.310000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.330000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.350000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.370000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.390000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.410000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.430000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.450000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.470000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.490000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.510000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.530000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.550000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.570000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.590000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.610000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.630000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.640000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.660000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.680000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.700000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.720000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.740000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.760000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.780000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.800000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.820000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.840000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.860000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.880000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.900000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.920000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.940000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.960000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
8.980000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.000000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.020000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.040000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.060000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.080000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.100000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.120000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.140000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.160000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.180000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.200000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.220000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.240000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.260000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.280000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.300000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.320000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.340000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.360000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.380000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.400000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.420000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.440000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.460000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.480000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.500000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.520000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.540000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.560000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.580000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.600000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.620000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.640000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.660000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.680000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.700000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.720000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.740000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.760000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.780000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.800000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.820000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.840000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.860000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.880000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.900000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.920000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.940000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.960000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
9.980000e-11,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
1.000000e-10,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
1.002000e-10,-4.650252e-03,2.646399e-01,6.998721e-01,7.460641e-01
1.004000e-10,-4.650246e-03,2.646399e-01,6.998721e-01,7.460641e-01
1.006000e-10,-4.650201e-03,2.646399e-01,6.998721e-01,7.460641e-01
1.008000e-10,-4.649977e-03,2.646399e-01,6.998721e-01,7.460641e-01
1.010000e-10,-4.649123e-03,2.646400e-01,6.998722e-01,7.460641e-01
1.012000e-10,-4.646444e-03,2.646402e-01,6.998724e-01,7.460642e-01
1.014000e-10,-4.639225e-03,2.646407e-01,6.998730e-01,7.460644e-01
1.016000e-10,-4.622042e-03,2.646420e-01,6.998746e-01,7.460650e-01
1.018000e-10,-4.585208e-03,2.646448e-01,6.998780e-01,7.460664e-01
1.020000e-10,-4.513100e-03,2.646503e-01,6.998847e-01,7.460695e-01
1.022000e-10,-4.382809e-03,2.646604e-01,6.998971e-01,7.460756e-01
1.024000e-10,-4.163720e-03,2.646774e-01,6.999180e-01,7.460869e-01
1.026000e-10,-3.818595e-03,2.647045e-01,6.999514e-01,7.461065e-01
1.028000e-10,-3.306467e-03,2.647448e-01,7.000014e-01,7.461385e-01
1.030000e-10,-2.587194e-03,2.648017e-01,7.000722e-01,7.461878e-01
1.032000e-10,-1.626909e-03,2.648781e-01,7.001676e-01,7.462602e-01
1.034000e-10,-4.030875e-04,2.649758e-01,7.002900e-01,7.463611e-01
1.036000e-10,1.092334e-03,2.650956e-01,7.004408e-01,7.464957e-01
1.038000e-10,2.853228e-03,2.652372e-01,7.006198e-01,7.466678e-01
1.040000e-10,4.863833e-03,2.653995e-01,7.008261e-01,7.468794e-01
1.042000e-10,7.107613e-03,2.655814e-01,7.010585e-01,7.471309e-01
1.044000e-10,9.579412e-03,2.657827e-01,7.013171e-01,7.474212e-01
1.046000e-10,1.229897e-02,2.660052e-01,7.016042e-01,7.477486e-01
1.048000e-10,1.532327e-02,2.662537e-01,7.019258e-01,7.481129e-01
1.050000e-10,1.875544e-02,2.665366e-01,7.022923e-01,7.485164e-01
1.052000e-10,2.274866e-02,2.668661e-01,7.027189e-01,7.489661e-01
1.054000e-10,2.750539e-02,2.672586e-01,7.032255e-01,7.494753e-01
1.056000e-10,3.327398e-02,2.677336e-01,7.038365e-01,7.500644e-01
1.058000e-10,4.034591e-02,2.683143e-01,7.045806e-01,7.507613e-01
1.060000e-10,4.905622e-02,2.690272e-01,7.054910e-01,7.516017e-01
1.062000e-10,5.978741e-02,2.699026e-01,7.066066e-01,7.526283e-01
1.064000e-10,7.297501e-02,2.709756e-01,7.079722e-01,7.538915e-01
1.066000e-10,8.911287e-02,2.722862e-01,7.096397e-01,7.554485e-01
1.068000e-10,1.087610e-01,2.738806e-01,7.116689e-01,7.573646e-01
1.070000e-10,1.325646e-01,2.758115e-01,7.141288e-01,7.597143e-01
1.072000e-10,1.612944e-01,2.781423e-01,7.171011e-01,7.625832e-01
1.074000e-10,1.959112e-01,2.809506e-01,7.206865e-01,7.660718e-01
1.076000e-10,2.376309e-01,2.843343e-01,7.250110e-01,7.703014e-01
1.078000e-10,2.879495e-01,2.884124e-01,7.302292e-01,7.754206e-01
1.080000e-10,3.486038e-01,2.933208e-01,7.365183e-01,7.816119e-01
1.082000e-10,4.215120e-01,2.992034e-01,7.440682e-01,7.890958e-01
1.084000e-10,5.088101e-01,3.062078e-01,7.530747e-01,7.981323e-01
1.086000e-10,6.130955e-01,3.144936e-01,7.637508e-01,8.090237e-01
1.088000e-10,7.378335e-01,3.242500e-01,7.763508e-01,8.221220e-01
1.090000e-10,8.875605e-01,3.356898e-01,7.911692e-01,8.378419e-01
1.092000e-10,1.067163e+00,3.489542e-01,8.084331e-01,8.566578e-01
1.094000e-10,1.279721e+00,3.638740e-01,8.280080e-01,8.790476e-01
1.096000e-10,1.523778e+00,3.796494e-01,8.489828e-01,9.053405e-01
1.098000e-10,1.792318e+00,3.946894e-01,8.694232e-01,9.354758e-01
1.100000e-10,2.074966e+00,4.068398e-01,8.866132e-01,9.687393e-01
1.102000e-10,2.362399e+00,4.139858e-01,8.977970e-01,1.003584e+00
1.104000e-10,2.650653e+00,4.147413e-01,9.010696e-01,1.037620e+00
1.106000e-10,2.943804e+00,4.088919e-01,8.959678e-01,1.067801e+00
1.108000e-10,3.254603e+00,3.974008e-01,8.835044e-01,1.090763e+00
1.110000e-10,3.602850e+00,3.820002e-01,8.656684e-01,1.103251e+00
1.112000e-10,4.010514e+00,3.645576e-01,8.446373e-01,1.102545e+00
1.114000e-10,4.491588e+00,3.464887e-01,8.220501e-01,1.086849e+00
1.116000e-10,5.036404e+00,3.284630e-01,7.986568e-01,1.055622e+00
1.118000e-10,5.599256e+00,3.105429e-01,7.745201e-01,1.009840e+00
1.120000e-10,6.107202e+00,2.926933e-01,7.496861e-01,9.521809e-01
1.122000e-10,6.492380e+00,2.753646e-01,7.249416e-01,8.870292e-01
1.124000e-10,6.721416e+00,2.597585e-01,7.021347e-01,8.201788e-01
1.126000e-10,6.800688e+00,2.475719e-01,6.837789e-01,7.581383e-01
1.128000e-10,6.763584e+00,2.403539e-01,6.721234e-01,7.070807e-01
1.130000e-10,6.654552e+00,2.388264e-01,6.682037e-01,6.716759e-01
1.132000e-10,6.516873e+00,2.425064e-01,6.713566e-01,6.541540e-01
1.134000e-10,6.384824e+00,2.497861e-01,6.794032e-01,6.539045e-01
1.136000e-10,6.279872e+00,2.584126e-01,6.893739e-01,6.677397e-01
1.138000e-10,6.210703e+00,2.661592e-01,6.984385e-01,6.907219e-01
1.140000e-10,6.176115e+00,2.714279e-01,7.046740e-01,7.172878e-01
1.142000e-10,6.169131e+00,2.735827e-01,7.074203e-01,7.423497e-01
1.144000e-10,6.180773e+00,2.729408e-01,7.071706e-01,7.621172e-01
1.146000e-10,6.202647e+00,2.704781e-01,7.051231e-01,7.745123e-01
1.148000e-10,6.228187e+00,2.673979e-01,7.026126e-01,7.791791e-01
1.150000e-10,6.252889e+00,2.647280e-01,7.006450e-01,7.771767e-01
1.152000e-10,6.273975e+00,2.630678e-01,6.996662e-01,7.704837e-01
1.154000e-10,6.289932e+00,2.625329e-01,6.995890e-01,7.614395e-01
1.156000e-10,6.300135e+00,2.628635e-01,7.000013e-01,7.522380e-01
1.158000e-10,6.304650e+00,2.636219e-01,7.004308e-01,7.445546e-01
1.160000e-10,6.304139e+00,2.643886e-01,7.005556e-01,7.393535e-01
1.162000e-10,6.299765e+00,2.648932e-01,7.002952e-01,7.368788e-01
1.164000e-10,6.293040e+00,2.650556e-01,6.997805e-01,7.367923e-01
1.166000e-10,6.285578e+00,2.649493e-01,6.992465e-01,7.383969e-01
1.168000e-10,6.278824e+00,2.647230e-01,6.989093e-01,7.408762e-01
1.170000e-10,6.273813e+00,2.645204e-01,6.988786e-01,7.434931e-01
1.172000e-10,6.271033e+00,2.644271e-01,6.991329e-01,7.457156e-01
1.174000e-10,6.270430e+00,2.644555e-01,6.995506e-01,7.472605e-01
1.176000e-10,6.271529e+00,2.645626e-01,6.999731e-01,7.480714e-01
1.178000e-10,6.273627e+00,2.646834e-01,7.002695e-01,7.482535e-01
1.180000e-10,6.276009e+00,2.647635e-01,7.003764e-01,7.479968e-01
1.182000e-10,6.278104e+00,2.647783e-01,7.003059e-01,7.475062e-01
1.184000e-10,6.279577e+00,2.647356e-01,7.001249e-01,7.469539e-01
1.186000e-10,6.280336e+00,2.646646e-01,6.999198e-01,7.464571e-01
1.188000e-10,6.280476e+00,2.645993e-01,6.997628e-01,7.460763e-01
1.190000e-10,6.280198e+00,2.645641e-01,6.996914e-01,7.458274e-01
1.192000e-10,6.279719e+00,2.645668e-01,6.997046e-01,7.456975e-01
1.194000e-10,6.279219e+00,2.645988e-01,6.997732e-01,7.456612e-01
1.196000e-10,6.278805e+00,2.646425e-01,6.998574e-01,7.456905e-01
1.198000e-10,6.278520e+00,2.646792e-01,6.999231e-01,7.457605e-01
1.200000e-10,6.278355e+00,2.646968e-01,6.999520e-01,7.458507e-01
1.202000e-10,6.278277e+00,2.646922e-01,6.999438e-01,7.459451e-01
1.204000e-10,6.278255e+00,2.646708e-01,6.999112e-01,7.460312e-01
1.206000e-10,6.278264e+00,2.646428e-01,6.998721e-01,7.460997e-01
1.208000e-10,6.278292e+00,2.646186e-01,6.998419e-01,7.461452e-01
1.210000e-10,6.278336e+00,2.646050e-01,6.998290e-01,7.461662e-01
1.212000e-10,6.278394e+00,2.646041e-01,6.998333e-01,7.461652e-01
1.214000e-10,6.278460e+00,2.646136e-01,6.998491e-01,7.461477e-01
1.216000e-10,6.278528e+00,2.646282e-01,6.998683e-01,7.461210e-01
1.218000e-10,6.278587e+00,2.646424e-01,6.998836e-01,7.460923e-01
1.220000e-10,6.278627e+00,2.646524e-01,6.998910e-01,7.460675e-01
1.222000e-10,6.278644e+00,2.646562e-01,6.998905e-01,7.460499e-01
1.224000e-10,6.278637e+00,2.646547e-01,6.998843e-01,7.460405e-01
1.226000e-10,6.278612e+00,2.646497e-01,6.998763e-01,7.460384e-01
1.228000e-10,6.278578e+00,2.646438e-01,6.998694e-01,7.460415e-01
1.230000e-10,6.278544e+00,2.646389e-01,6.998658e-01,7.460471e-01
1.232000e-10,6.278517e+00,2.646361e-01,6.998656e-01,7.460534e-01
1.234000e-10,6.278502e+00,2.646354e-01,6.998678e-01,7.460591e-01
1.236000e-10,6.278498e+00,2.646363e-01,6.998709e-01,7.460634e-01
1.238000e-10,6.278503e+00,2.646379e-01,6.998736e-01,7.460664e-01
1.240000e-10,6.278513e+00,2.646393e-01,6.998749e-01,7.460683e-01
1.242000e-10,6.278524e+00,2.646401e-01,6.998748e-01,7.460692e-01
1.244000e-10,6.278534e+00,2.646403e-01,6.998737e-01,7.460695e-01
1.246000e-10,6.278541e+00,2.646401e-01,6.998722e-01,7.460692e-01
1.248000e-10,6.278544e+00,2.646398e-01,6.998709e-01,7.460683e-01
1.250000e-10,6.278545e+00,2.646396e-01,6.998703e-01,7.460670e-01
1.252000e-10,6.278543e+00,2.646396e-01,6.998704e-01,7.460655e-01
1.254000e-10,6.278541e+00,2.646399e-01,6.998711e-01,7.460639e-01
1.256000e-10,6.278539e+00,2.646403e-01,6.998719e-01,7.460627e-01
1.258000e-10,6.278537e+00,2.646406e-01,6.998727e-01,7.460620e-01
1.260000e-10,6.278536e+00,2.646407e-01,6.998732e-01,7.460618e-01
1.262000e-10,6.278535e+00,2.646406e-01,6.998733e-01,7.460622e-01
1.264000e-10,6.278534e+00,2.646403e-01,6.998731e-01,7.460628e-01
1.266000e-10,6.278534e+00,2.646400e-01,6.998726e-01,7.460637e-01
1.269000e-10,6.278534e+00,2.646396e-01,6.998720e-01,7.460647e-01
1.271000e-10,6.278534e+00,2.646395e-01,6.998717e-01,7.460650e-01
1.273000e-10,6.278535e+00,2.646395e-01,6.998717e-01,7.460651e-01
1.275000e-10,6.278535e+00,2.646397e-01,6.998718e-01,7.460650e-01
1.277000e-10,6.278536e+00,2.646398e-01,6.998719e-01,7.460647e-01
1.279000e-10,6.278536e+00,2.646400e-01,6.998721e-01,7.460644e-01
1.281000e-10,6.278536e+00,2.646401e-01,6.998722e-01,7.460642e-01
1.283000e-10,6.278537e+00,2.646401e-01,6.998723e-01,7.460640e-01
1.285000e-10,6.278536e+00,2.646401e-01,6.998723e-01,7.460639e-01
1.287000e-10,6.278536e+00,2.646400e-01,6.998723e-01,7.460640e-01
1.289000e-10,6.278536e+00,2.646400e-01,6.998722e-01,7.460640e-01
1.291000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460641e-01
1.293000e-10,6.278536e+00,2.646399e-01,6.998721e-01,7.460642e-01
1.295000e-10,6.278536e+00,2.646399e-01,6.998721e-01,7.460642e-01
1.297000e-10,6.278536e+00,2.646399e-01,6.998721e-01,7.460642e-01
1.299000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.301000e-10,6.278536e+00,2.646400e-01,6.998722e-01,7.460642e-01
1.303000e-10,6.278536e+00,2.646400e-01,6.998722e-01,7.460642e-01
1.305000e-10,6.278536e+00,2.646400e-01,6.998722e-01,7.460642e-01
1.307000e-10,6.278536e+00,2.646400e-01,6.998722e-01,7.460642e-01
1.309000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.311000e-10,6.278536e+00,2.646399e-01,6.998721e-01,7.460642e-01
1.313000e-10,6.278536e+00,2.646399e-01,6.998721e-01,7.460642e-01
1.315000e-10,6.278536e+00,2.646399e-01,6.998721e-01,7.460642e-01
1.317000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.319000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.321000e-10,6.278536e+00,2.646400e-01,6.998722e-01,7.460642e-01
1.323000e-10,6.278536e+00,2.646400e-01,6.998722e-01,7.460642e-01
1.325000e-10,6.278536e+00,2.646400e-01,6.998722e-01,7.460642e-01
1.327000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.329000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.331000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.333000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.335000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.337000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.339000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.341000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.343000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.345000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.347000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.349000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.351000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.353000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.355000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.357000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.359000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.361000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.363000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.365000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
1.367000e-10,6.278536e+00,2.646399e-01,6.998722e-01,7.460642e-01
